x1 x2 x3 x4 x5
-3.24992278222978 9.25502115444923 -1.34629652884751 -0.398296696784647 -0.803829093668563
1.77520576410828 5.60060943233812 -1.11200299377431 -0.622509031032836 1.77905011786245
5.38962172302933 3.3126267846319 1.19820033076027 -1.05291614161568 -9.44886308082514
-4.97759876290276 6.76527708192534 2.50542239894062 0.513684622821531 -3.45158692311972
-0.225099344397429 4.70502474871421 4.1852442965209 0.77457400210946 -8.26551739243788
1.56847760965943 3.16725258008667 4.54689601468012 -0.786637935860148 1.46673713666808
-6.97522436250386 4.57445840005634 3.84815865361598 0.327628849440167 -2.79394934950184
2.36177726093576 1.48204144089191 4.6284472309312 -0.266520945552629 2.26621269108083
0.438187903114936 -0.179751704806758 4.2845114306024 -0.517369556938346 3.10518003083138
-6.93327720409437 4.42724761005226 1.09898520234564 1.63554557202 0.505290582661443
-0.297382830457308 6.10674891960375 3.85213369377111 0.480494436250567 -5.54718777023209
-7.82103786407923 5.55695417062621 3.40731495719175 0.663205314384328 -1.39418889760079
-0.461130080259713 7.16302086621369 -0.776906969326491 -0.19148794620323 -8.12597570857846
-0.752787740160009 -0.0486921950086447 -2.64878279925821 -2.13266855389817 -4.63659188438941
0.831156248584481 0.80237270915621 2.08899993453486 -2.10327464147105 1.31471188885078
-6.52186014161989 7.2221469819506 1.95506636642169 1.94359040350713 -0.851956637369882
-10.850749034523 5.52422936082047 5.27645318860488 2.30497846586404 -0.772632284844145
-8.90608304896629 4.17222804781941 0.672707560479502 0.56558504326605 -0.493410374194117
3.55772579171336 1.46974023686455 5.81358855388144 -4.58317882699422 -10.4475613722612
-1.09830459511475 4.0478696169895 6.10675111591909 0.227519568558348 1.2118714955341
5.27597270564013 1.36762667340633 9.80659848752411 1.7343564671035 5.60869704064195
-7.97814550132138 3.58081880634747 2.46026436441234 1.58607721849344 -2.68662505971744
2.39084619291296 2.09251630899092 4.90102076446756 0.533827044801797 1.87404655308666
-4.0510181950318 -4.81256252495846 -4.48565329997147 -5.18343838988139 -0.940664783734344
-6.20056346214727 8.05421113163593 3.26403423880342 0.0605258017775927 -1.60113565422305
-7.52124562260253 8.22972653011715 1.29382662793505 0.869119745594658 -2.32827576943257
2.95265533799812 1.87125025192887 4.06744844050894 -2.1427990987712 2.5105567170657
-2.15202855838378 1.79983494717379 2.44116372736543 0.895379168083337 4.29960462666313
0.550257077050358 0.337231938848561 2.77659035786784 3.98379602567295 -7.62477386990682
-5.78277934631089 -3.46563545425931 -1.19591549870225 -1.71945112335729 -4.08265322572842
1.24289543791636 2.57593454737716 6.04084225472879 0.303405689538208 3.91475717023407
-3.81022062558737 2.70195675702553 -1.30996234275724 -1.88481414743576 -4.70722462037865
-0.813185873538472 7.25809755879651 -1.27981637042244 1.09515350561928 -3.62315747374937
3.16416585204846 5.87434379906029 2.16464369290156 0.397721061697137 -11.7917590593727
7.82896491200827 5.02793045338719 -3.88281611091532 4.42837064555868 -6.99332181303785
4.03834174258846 0.0370289711000391 -0.817546359819045 -2.91172404788545 1.22644749133962
-1.03258931747502 0.0443927650644218 7.13413753066976 0.0363752795869245 1.27647085238791
-5.24550584276685 6.61286331610008 2.62335369958419 1.28733451724404 1.1542468832414
-3.23202758833937 -0.387983418445439 -2.52035974558189 -2.95516034791894 -2.2216337100162
3.50173754140623 4.77813270382424 -5.6273237229274 -0.970231395727217 0.84409287843259
1.20576497263395 0.746473147702187 2.69624560004087 1.21638821857712 -8.26277467815903
-11.0266909391353 5.79622323448351 2.48545630522442 0.978039646880387 -1.5835997129471
1.60061734697913 7.66003436580188 -6.42758782765631 2.81987566032482 -1.14824256622468
-7.69319754181866 11.2934607365887 3.84576964065251 -1.9513982906301 -1.79265125628752
-3.377810254456 6.3631773648491 1.06902969548311 -1.91940114278037 -9.27757530528654
-9.71544340708894 1.47016787041889 2.49230876989424 2.46660134361556 -2.61623734639939
-0.152080686113547 3.07079141469919 2.76408136658608 -1.65517062497946 -5.69245360552599
4.90557111939634 3.2345070672995 5.92038435119639 1.80160239592732 -3.96158373130276
3.88770020362464 1.86302747991255 6.96530031349661 2.46844999900749 0.575293910781577
0.743591094688824 1.98495128588045 8.45142391263635 -0.836442352778064 -4.58510636776914
0.802084899529385 2.30422226089362 4.62657105732418 0.699994073936963 -1.81785036204849
0.0684807000146985 5.76897300067395 3.36171051349655 -0.660879802658868 -8.98903150111009
6.72590363908376 3.52533676468951 1.9365293212597 -0.836906808448581 -1.95046276091051
2.85804294818967 2.0075955041384 1.47519011150136 1.45482429676426 -11.6544915393576
-4.32277413021368 5.88251355541034 1.62654336203153 1.67685196624528 -10.2553719917953
-7.637371346034 11.1867278249111 2.57020370055377 0.526668941579291 -3.54508892891802
3.89137083742316 2.90019837791627 4.85509956576026 -1.19894666355641 0.986320292215204
1.28477991792389 0.190049615069773 2.78560742969454 2.48613126784102 3.19513442804003
-7.01164599303302 5.6705218016747 1.37113198214065 -1.61548203379359 -4.44868059102248
-0.852383225154469 6.14764745127329 5.87540600884237 -2.85023279050922 -12.7763493792231
-0.608136993693198 1.51910678451612 2.41657000967185 -1.86490059691286 4.0836368263952
-7.18452871014776 8.09454166278184 4.22958305390867 2.59436652341726 -4.43224496969221
0.258876410514774 2.08023030484824 1.96300333409941 -1.42812085941097 4.7126799037201
-8.72196687950776 4.68149276032419 3.37904884306177 3.69702031786892 -0.941140016670375
2.96704415398991 -1.53659968483144 -1.69807853579821 2.86180616548173 -3.55577192170119
-5.83292890276515 5.57985622978994 5.96856587194515 0.693836960194482 -2.07727941720484
1.14449308871854 4.84319545093591 -4.78629194728735 -0.717353498839068 -6.56334893953607
1.49866312206673 2.66446372299209 2.7327086100613 1.21561128733185 8.41944007240894
3.3369360394564 2.70070734618623 3.66770448871812 1.2818490753403 1.53109548601442
4.55678158441473 7.50011957959424 -4.70432831960744 2.93155791485255 -5.6479128412768
0.596061275327608 0.863857377709664 6.2918626879426 -1.05144620681023 0.057366206893585
0.469585252481074 5.53483968232216 -1.07548141929421 0.615942723864608 -5.92113660761669
-7.1858427292763 2.98225511663929 1.63262567408525 -1.05205124817832 -2.85139065007909
1.20846556241907 0.787518811604271 3.84122168974113 2.35298114810623 -7.28880098160003
-5.46167995973132 9.60715327452892 0.362588105519067 0.834699767502145 -5.15656547792985
-6.05716180786056 1.45796313288644 2.42990886121825 0.740739416785918 -3.40230689475947
-1.22950177211993 0.0880762090049378 3.76855381147038 -1.91024946142997 3.4273113007083
-5.28374793104034 -1.27387323866198 -2.82832779920386 -1.04529455197638 -6.402148541062
-4.74446145189686 6.19773769830722 0.352415992998907 -1.38407339817707 -0.123909577460964
0.6674382807157 1.15012476468315 2.88039373133318 4.53426977531648 -5.81075552168915
3.71389287547432 0.506471658991154 2.08795015141645 4.30631964600301 -5.00962303372619
0.285323600003662 1.73846814069369 10.9497476257055 -4.40833208335792 -11.7702602888742
2.4404035407258 2.17796503566788 -1.45985874420512 2.5018319704181 -5.42440691766647
-6.83115907378363 4.56750784324997 2.27943505968751 -2.82088719686361 -3.59705245411463
-8.93795740850307 3.87791548841744 2.50603801517311 0.787454337220882 1.02429208187299
-0.296005194290571 4.02226867174456 4.0494400403871 1.26934632364948 -8.0588250582823
-6.11783621497956 3.89925762386061 1.99826698910436 -0.273297747564673 -2.03834080742154
2.91480909494015 -0.0188050789204626 2.62055382708184 -3.92960537563975 1.21144494922957
0.666369328773095 6.62787917546448 4.28214204540683 1.60667756892076 -8.419464088113
3.90664392267431 2.27492795755991 0.0570054612527284 2.0212017499501 -6.91310527236843
-4.66823751199782 5.26546443592192 4.29566849069454 -1.25190180212132 -4.26077297184878
5.31868519136948 1.96985128624237 -0.130856113263468 1.40079070854855 5.19977859464636
3.51649248249807 4.74418100376525 2.65486010015092 -4.48581824356866 -7.5869076764004
-5.65072195786345 -0.340094499225603 -3.00528854511233 0.226124566115267 -5.80520106508057
-4.87623001669859 7.7922005262495 4.9777343317144 -1.4758393740743 -2.32681084406701
3.97368662013138 2.08774654685736 3.06904238759529 1.33848991486827 1.51120437006197
1.6475204686612 2.97632715488065 2.36425353723105 2.25605867247209 3.0194956226011
-1.18153108715444 4.63001813566616 8.07130966901932 1.15046537479377 0.705530676205556
2.89003711727882 3.18102604554172 5.42250002885345 1.78093563449406 4.02399511396964
-0.670034492031466 3.03321033326387 3.1968696537507 1.4642943886072 4.39065336202936
2.58410483733158 1.13915161033929 10.0125550969368 2.66101545112768 -0.760501511833894
-11.526820489298 9.79618237940434 5.23072806618931 -1.74635911867852 -1.23660415216619
2.70417112413131 4.90186103128733 -1.65878903126718 2.4462143690279 -9.02980171027527
-6.97079545221494 5.58124146024171 3.16363279996763 0.741990441384581 1.36601187720897
-7.01472398305978 2.7238874470588 1.15393199687253 0.71795188018895 0.133143750533938
-4.88564118129574 5.60784226868759 -1.38878547218336 1.09882133444467 -0.136630043727182
1.08002494197083 6.2352155336666 4.08588000951516 -3.52178813043353 -7.98303748757061
0.200635468902249 6.32850010980766 0.757375661268095 2.46501359728135 -7.08861387798469
-1.4631265181799 1.49408323663841 1.22897558016315 1.79475042799062 -6.47774575810215
1.99057161692697 1.14643498263264 9.07424796003284 -0.395794136424642 1.61564968350607
4.04879419862763 1.37627805774703 4.67466414106334 2.58472300184143 -8.66640388561874
-1.49777861928185 0.811774633843704 -0.190364622336443 -0.584848074579541 -2.83694822579012
0.949693052045573 5.83794437908668 2.58446212993845 1.81895172024725 2.79007093555552
2.71287075256492 2.55355908253617 -2.9847664845507 1.11866185438637 3.94418052571567
-0.24746361962927 8.93734072866363 2.00991841487964 3.46904283700316 -2.98463859989903
-1.98038405553187 3.83434430064256 1.826827582836 1.5568289014686 0.564924278896837
-3.51351009226545 9.42304567694782 6.03272265087887 2.32220578660035 -4.22683167492703
3.40290611489932 9.46791377286362 -9.09049406706054 -1.91716707036068 -2.74805377700116
1.75147258200804 -2.79796345246551 -4.42761699787736 -1.93165954004492 -0.105533134259621
-8.72883691001346 4.36443944985548 0.0206066827766946 1.84843053434441 -3.69981292946361
0.931404672775455 5.09845393125591 -2.28819235878081 2.14298119107073 -5.12263984922978
-9.30435882805331 3.20693323551644 3.2704575312856 3.36406782274882 -3.04289319945037
0.628508807529178 6.01168053946047 -4.56876497831715 2.92491013448917 -0.904749267030262
-8.39039962971529 4.52128298737558 3.55594358581042 2.98987615480736 0.69216175600048
-0.144591879022196 5.12692301968241 -0.843342368338688 -0.494822665565296 -8.64167057268961
-9.28220325009245 4.28964522053239 0.674232947004591 1.62345712203399 -2.81409013076308
-10.2566067117616 5.05904285632382 5.83451014941101 3.48863336526614 -1.12523150388805
