x1 x2 x3 x4 x5 x6 x7 x8 x9 x10
1.91047220588644 5.48177985978595 0.73275119868708 -9.98744647610491 -1.40356524969051 0.341369302106109 10.9234573547026 0.0557716519502179 3.93421983272456 2.40500353615779
-2.09115317725398 0.76828819897131 -0.319091295883156 -8.78156042686871 2.04398774255893 2.74310797471591 4.76862227327329 0.625047938881653 -0.316226641823242 5.13307226766265
3.01113624603911 1.55565296699906 2.99399138881396 3.24409628946989 3.48093475385416 4.17975400135367 2.95851420489487 -0.44165848777934 2.13209108082645 4.27851637165671
1.79242130816764 3.18725981166295 4.25775868136586 3.22451778472919 1.44622701409841 0.243889102468988 2.33039871601306 -2.96298008521989 2.16820283741888 2.17649806833155
-1.84432897150725 1.51202934943888 -3.31392026597777 -0.904758689265269 -3.27882659509146 -3.66352882994153 -1.06982901219336 4.38940826106133 0.551312161559112 -4.45707625849692
0.50508121957634 7.22195812752836 -0.141503119772616 0.395895803263679 2.65173711474534 3.48275767655773 0.172583947165673 -1.66000256476718 4.18804312791321 3.2289865356801
-2.51627200824781 -2.67486749022916 0.466937005951749 -7.67493055978844 2.52148472666459 -1.28580900330105 0.14587774330293 5.20464186732841 2.58578565187899 -7.05622264943018
4.36648544556647 0.581746638714588 6.2130350445548 4.44909889840841 3.93275684366517 5.84573696164465 2.81928510125219 0.165754978242154 2.8870386803101 5.58193998771787
3.79320025320358 4.45683136728569 3.05397796406023 4.56585684564857 2.76771143912638 4.8902304561527 -1.42562395143097 0.529321450366292 0.921547116362037 2.86807582709246
4.20543592074354 5.45233715425073 1.54663169499345 3.26898957653381 0.111749526724245 2.05402496761229 -2.3558852551375 -3.32614596767131 1.97797103963048 3.78119580289948
3.40037870852194 3.83701068254378 3.16447008249079 4.73007371181578 -2.37287992608679 3.00438387982261 2.08734056022534 0.458196546665501 4.02615659650785 3.8963735529823
-1.17113474363412 -0.671306048727849 2.09768613467854 -10.3293566221429 -0.810957135041875 4.02483923321272 -0.00633688427809265 0.676768508343919 -4.49768565349981 4.34101102117581
2.13667122764285 6.55841083716582 1.13949467147431 4.36386645173913 3.11966800112231 4.01904312010071 -2.55845441682854 1.91367995058435 -3.26688598254996 1.96070068560949
2.53677417724452 -3.33399578168767 4.11089425450917 5.99661036583366 -1.31972054818517 3.24101203782856 0.610228473882606 0.883966644227972 2.62848331190624 3.71427524803839
1.79747917715414 0.489146929768141 1.37838474289038 3.16043392758866 -3.05233886941656 2.97812510542203 -1.77350175404742 2.35302140421733 0.822255048829745 2.0660216538131
-2.34040199378003 -3.2695592789593 -3.42509432723973 -2.02315424467615 2.71064401246117 -4.61314159388238 -3.8789837624012 4.69275242258488 -1.94514327606356 -5.61087264217591
0.929994259288783 1.53161597183321 1.72412276727732 2.43921392539978 1.53739634375786 4.12674896844107 0.453492742058502 -0.0930170290539875 0.667958594257507 4.73189199008057
1.31124582996562 -2.33063927161591 4.66766602367055 -12.7053689813565 2.51563704602766 3.87922426538663 9.05412640261645 -1.05206869063559 4.59364469511662 3.507470752434
-2.66580859013497 -3.36857989886304 1.41657709498165 -5.43907586799489 -3.76229781671836 -4.61823866076898 -0.921131516365186 -2.22148616049054 0.389921396371379 -2.95787128655534
-5.44718846154148 -3.42570528864323 -1.44073164566374 -11.2188243775816 -3.9316202555667 -1.9839605838261 0.722046774468539 -4.24160166068581 -2.79144088310924 -2.72713362817278
-2.03194229474126 -4.3992173711796 -3.36642043167682 -3.88964256460676 -1.79628631655765 -2.12038593449499 1.09095592476171 -3.01917043387013 -2.2975833125281 -8.37751550177523
2.84621649636607 4.82641773809783 -0.281807914240624 -15.3967016080404 -0.154412483843163 2.50761659493974 6.88681566557826 1.08819077047553 -1.95494839024438 4.76667423492365
-1.27087874230154 -3.9523646657394 -4.65827699076697 -3.4039092339514 -2.88871850184078 -5.08010013283198 -0.389273494080699 3.34672362175371 -2.29083594509027 -3.10807090516615
-1.91965033851056 2.47813526583353 1.90085815927116 -2.51789954591451 5.02521029536594 -5.34413365186141 -0.0571127047480948 -3.73591517897532 -3.2489450984991 -6.5370963771312
-0.441016645902303 2.77513441413374 4.30083690710162 -5.1604190185394 1.75128038425489 0.776298864377479 5.5433570427222 0.789647614958622 2.68027620629183 6.52592299826577
-4.78348572039765 -3.14919195234591 -5.51955480545815 -3.31742021432991 -5.03991722979788 -11.8450569414871 1.93462363998319 2.18631078592173 0.72793025798307 -2.25613727676734
4.44204188942234 5.13339788446816 1.12283507677359 -9.0198349336175 3.91428746799732 1.99356982656539 2.11686073323734 -2.81265599060807 0.395237878036933 0.129367453963972
-3.33389716674884 -0.791516694472512 2.53414448070441 -13.8980387542392 0.733016911694362 2.416986589729 5.16943091593029 -1.70583316237634 0.395560072594035 0.949953426085872
0.81368503264512 0.368633659089379 2.03563368053396 -7.54496699754331 3.72914886126051 3.12183029078354 5.2107697424177 1.58579686451583 2.84903816237999 5.59908451237632
5.14725646427129 2.54673080545353 -3.19888268448133 -6.63624699479154 1.9269104592199 2.78616384964488 6.81820818511429 1.59610867920539 3.0938338712569 -1.98731019299158
3.80044769667269 1.81281207831655 -0.955225078542172 0.667744175324513 2.40688261074543 1.44496396076256 1.43305506092512 -1.68412063725666 3.81392880246656 1.88391848251009
-0.772099300996273 -1.18832172911709 2.85786907736751 -12.0689126984691 0.705007228340821 0.628465962513838 6.16174541613799 -4.00119519310631 1.34334403171993 -1.14040343338792
-2.07306692391089 -4.09873829502285 -0.896865509476027 -3.89539904900529 -3.06258768968389 -1.50037854149738 -7.13737093861522 1.14747450342612 1.94472918578959 0.580530689144999
0.277913612442274 2.65635594303082 -1.36545208435139 -7.93920890853302 6.72512841282369 1.46411459972844 8.36337079530372 -1.66098300286437 0.948865983565914 1.09260572586037
-3.80328518885914 -2.43459221231171 -5.87792160234053 -8.02448047580813 0.882010497846883 -5.79739696403516 -2.03830041769081 2.31431022852828 2.02141206015265 0.112900217354519
-0.187784556531748 2.29026201659782 -3.35792862597162 -9.89084068347273 -2.42188534906068 -2.35979300638544 7.60221771768197 0.657752266931093 0.288091018882935 3.56794721141902
-3.37890918797308 -3.5621128662775 -3.013142580477 -2.73031025813324 3.51060186957634 -2.11353336570444 -3.88953531114518 0.69755058724406 -1.09651803757779 -6.08421526626064
3.26698858184441 4.93360134710093 1.51277663908461 -8.920577341746 -2.92489655838331 2.1086240903233 3.81288524400875 0.494121029175454 2.75756035755262 9.1725569780552
1.73426045631231 0.374175270142743 7.83814929063897 0.370229435725786 -5.55304763980928 3.50211552212699 -1.76576461616129 3.16202833806273 1.55944655170418 3.29999460946185
1.31948989111645 1.23590521402436 -0.0523992509127271 -12.5640818301252 -0.677827909494183 2.33262987502402 5.62474932631231 1.18010549566512 0.144927778368544 8.14185366493129
6.10892223943165 0.649557330785693 3.60854164559968 -14.0614126859956 2.62659981172225 3.54801008695258 3.63663685492159 -0.000177368736901551 1.63944599405678 1.60466995366791
2.41233099651779 0.383219488634629 4.18723614400396 -13.2434731497914 0.124947522816436 2.67830525540308 7.83290350685721 -5.24284948731247 4.30269216431004 2.8481048397426
4.6011999747609 2.85959802740369 2.17249794739002 -9.09462955723415 -0.968589904020525 2.85379568913697 7.1157116391566 2.97590762710529 0.161828029033786 3.13220359759391
2.37675157997128 -0.872410087796956 3.97505616632462 6.1546551911992 -0.699497564190771 2.22641098136719 1.42302191151867 -1.20981965791825 0.874953855767976 3.66878312949429
1.31417954501895 1.50843097199695 2.54021443843887 1.08574232341729 2.45075974817421 1.66625148970434 1.95803701064209 -3.82269039943646 2.67136245254102 0.49904955682817
0.798639271973915 7.0982682049226 0.762124788937143 -9.25014618138036 3.3235164925545 4.35395034391385 7.87893464807945 1.916635651935 -0.847855949869336 1.77553076701632
1.83498474135672 3.74594455814622 5.40399266132733 -8.52999995165528 -2.32666336383537 2.59087065351068 5.19119485027264 2.72170923649856 -0.240550842098101 2.39756179622181
6.63632453340954 0.302675781550695 0.937701531363398 0.993360844666758 3.74079225412358 1.92309984027863 1.4220472861112 -0.990545888933917 -2.38659450309143 2.63201018533801
3.81460274624319 -0.660664018414848 -1.95321850159525 3.03406226657498 1.69375256642478 3.28596567697149 2.79853915725934 2.04525126079866 -1.3825782875381 6.25640743004424
-2.60785113171179 -1.60450092655832 -6.30965391847486 -3.44525375905774 -1.69617376317298 -5.54496351471456 2.07941258881056 1.12721718764837 2.71340214780467 -3.44140787666526
4.51839961707368 1.35470888036692 -1.75254693559294 0.474390185816923 1.07489191535588 2.58526945959166 5.38931512053764 0.837307116326505 -0.171188362643353 4.0985230174568
-4.42183449269859 -5.35246214784164 -2.41754694742794 -5.56530170039964 1.9783557792291 0.491681504931137 -4.74787464165528 -5.16970004569971 0.786125549117976 -0.441091051789836
1.68995968887282 7.20385137862553 3.05122112195503 -1.09101483860481 -2.72008662636289 2.66602046601345 -1.37092886763085 -0.124790923085524 5.03941585437787 2.84440632095859
