x1 x2
-6.24989345477524 8.30868860348684
-6.07548308886174 13.0357573763454
-3.51527801142954 -3.78247150872086
-6.29744749345895 -3.82964231568094
-3.65788626769086 -3.19832476071291
-7.10933141575388 13.3158345060048
-7.6750879410516 -0.797366777426677
2.58303339682132 3.84275069963236
8.40249283930335 7.05270344494374
-5.18110213426291 -3.94951144314092
-8.35372425173601 9.64703159736729
-5.6628837131315 -4.50343202111305
-7.97622553718136 -3.89719957535604
-4.59524463304294 -4.49473240634873
-4.17173719205201 -5.42334727904043
-10.4902919164832 8.08139615633307
-9.30882543144431 -4.62234190220421
-10.3535561168639 11.9018187780364
-4.50396628531454 8.65419130691553
-10.5694859619661 8.1499493378158
-8.43271947134162 10.3751454870637
-3.24916133499331 13.6889491558369
6.2639253273862 7.42990607622399
-8.8249303485116 -3.56734259906969
-4.46933186321478 8.98104624892783
-8.99769151971478 7.66447248076044
-5.46024922946073 5.27472871340716
-4.19491927227377 -1.53219882156566
-7.1557459664545 -5.00263891925488
9.33812722238434 2.35623955950825
-3.88381760296355 10.5966121839896
-7.39099859312049 9.76653087955853
-0.965958816171562 -4.34038671537195
-4.92758110940215 -3.31925718867617
-6.58588720412827 -1.46402425482508
4.65639455954133 3.3773381791901
5.19061824633899 6.58596827146643
-2.54357482996275 -4.12085275218197
6.38505715391723 0.662882309346287
-7.64532282602715 -2.13547336907946
-5.21759309998473 12.5504178613291
-4.21847449970804 -1.89509125897649
-1.67683659791542 -6.5394147995767
-1.24924188879422 16.0345104722484
-5.84490036909172 6.61439831339641
-9.1452996037705 12.1629878566348
8.06146000777285 6.53271079573092
-5.3933989037642 10.5689185339592
4.50811522662208 2.49198093789763
0.329374654395153 -2.19584482879984
-3.73492574715454 -5.60494242533504
-8.66916377208353 10.448027791161
3.96596794328806 0.208493182543237
-4.16189227785534 -3.75733525274163
3.11110037795452 5.24102160422469
-3.50026436088868 -6.03610221941493
-15.6263530915293 4.68359225669757
-5.01977679257994 12.0157989885425
-4.30308472519157 8.25413774351032
-7.21947225324538 -4.97851132918518
-5.42072795648223 -0.775478291317909
-11.4561024345652 -1.95140284220142
-8.32656936427851 7.63348857760278
-7.31127451468633 -1.33554100896047
-6.32972725014019 -4.56974942280532
-5.68019236477119 -1.34001199784535
-9.09557852170444 6.97289679070001
-3.83201437344338 -5.39234425230791
-2.12532266888486 9.51773978490978
0.631513919036875 9.32820473871088
1.94464191236182 3.22835061238753
6.18608563076444 -2.4917295421291
-2.63157682079073 -5.33764722666479
-9.04326100967166 10.5197441507877
-9.56950471687184 6.69739099261293
-7.78373658288738 -1.64959680164065
-5.37711654294924 0.427752532419068
-5.79751918608289 4.70121984373297
-8.40987710891305 0.300374132837413
-3.85093240364122 -5.31499187328391
-2.22468170066839 9.47152809786692
3.92503704338709 6.94467319734949
2.84957451074278 2.02082617083267
-6.82158961046421 10.218329727386
-6.61248152517081 -2.72676973334684
7.22587067388626 5.86098109940602
-8.91240954601728 13.3556030337166
-10.5447656910018 -2.15411634655518
7.05952673076558 3.09764572391591
-6.81566334066401 6.73243073645891
-5.06448613851984 -2.50655677529431
-4.75409531583732 9.80617322001111
-6.38516208415426 10.1261032365267
2.83400634963349 5.18963762240511
4.96828569685681 3.4137985482672
-11.1533049078162 6.72379319606671
-6.01357357848806 -0.464029822168411
-4.34389319410153 10.2785288848194
-6.3232520302981 11.6725102542825
-3.05491429980151 -6.27288436552691
-7.99018527355351 8.96766716224652
-7.14730435614132 6.4643508485746
-5.17911264162611 7.01447217757551
-6.81281343965516 8.34811946273133
-8.06667026655508 10.817084818593
-10.1606448181828 -2.24100372204815
-3.42374287179566 -5.21892482361815
-2.58778137089141 -3.90034406013498
-6.13046664062738 4.52160220404936
-5.25039426374994 -3.27247442906029
-10.2326036505876 7.70427002463878
4.55102809478584 2.72882743167626
-9.78683823312671 -2.20511819683378
-1.63609973839575 -5.78567216235143
-1.56262467763157 -4.82742995681676
-7.08255047849589 5.51245430556493
-7.88676747468299 -4.1402564937881
-6.02238678025016 13.4481937320345
-6.50176263630557 -5.3115102698659
0.29535135865332 1.30952861771784
-2.48502058393958 10.5733690799481
-5.74463675931281 -5.06518615710961
5.3155699965871 2.84841955779286
-6.26487418123674 10.4172920628106
-3.77879757269037 -2.79066789415683
-11.4153126656887 3.95981278121923
-7.32088058828742 -5.00897957596379
-4.23265463251717 12.9134742173609
-8.38079456855754 9.25082080449643
6.05848990704509 8.02935101790778
-12.0977244818574 6.43822149278254
-6.79576525745383 -5.56732275946279
-7.48524144849686 10.2945250179477
-5.47127964463216 8.82896835677213
-6.62495278208291 -4.07701579168519
-10.3399498996751 -2.34279322344423
-3.11273909236872 -6.07926819963842
-4.85424932341534 8.93647547550173
-3.98956127180555 -5.47358105297012
-11.8033153263289 13.9505309254576
-6.30812774645789 13.757977948092
-5.96880052627857 -5.15269458269456
-4.65691566539656 9.05873962227528
-6.95636890080293 11.282267612018
-4.44308531251217 11.1685309197366
5.30712910468827 0.841898929053626
7.59933616824803 5.49932337201357
-7.70976270601937 -2.58311707237033
-0.034409237199017 5.93404341886241
-3.07667581638513 -2.23648960063999
-3.4505371299202 8.37987841309612
4.39264113789993 9.69271726412664
-6.50201932262847 10.014179976141
-10.2204376132259 -4.08933317576515
-7.61912607463236 -3.69008007291137
-5.27535968345269 -4.09064409626704
3.43057847645585 5.94821385154115
-5.42402948624998 -1.99855038347746
-9.93396181621976 -2.94995606718181
6.71633932507953 4.05332678322092
-7.24978437769998 -1.43963162087932
-2.70004457855637 -5.28013323168799
-9.86440832172679 10.7991769701369
-9.93495952212384 6.56679234642424
-6.85700740034271 -1.59060588987221
4.95019737524925 7.82423527957891
-5.17634572755049 -4.70270751546595
8.76532665896137 6.37478396114993
-6.51999288595639 -5.46529609199811
-11.0230263069454 -4.20869755082275
-4.97404612468792 10.4697959181489
-5.28651123632549 -2.99272061449644
-4.73318984255123 9.52509194389739
-4.44175906965045 -6.88004149028092
8.22569841963658 2.81279416018573
2.56325497886062 4.37307919337766
-8.3076483359394 14.5914307553242
-6.33522795164188 -4.55566496794192
-9.05819184281849 10.612708639257
6.08816373384468 1.97123012632658
-6.48684893814164 -5.3663899043936
-7.39310950896796 -3.59229341213128
-5.72537703355289 11.16045973172
8.18145295542678 5.20304829333631
-8.93401470478012 5.10821174206383
4.38820466734023 3.54336274964521
-6.77972172548448 -3.90823368713531
-4.56669818572491 -2.91707321347783
-1.59911153675543 -4.1718714280662
4.82916760381736 5.56152120970794
-7.43406916130072 13.8147397128057
7.36015179299293 -2.17675507023794
-3.79706769870576 -5.13016057817872
-8.89913398617172 -4.90420557013907
-8.24997477000441 8.14032653553645
-1.30068742020718 -2.17334023912993
-9.52876805728999 9.73043855285201
-2.91113568171358 -5.38268597927159
-6.97807348178489 -3.30883880159197
-1.21069686713218 -3.62417288216751
-7.79745639538449 9.69710259981869
4.06839121949521 3.84119742575696
-6.00345492151241 -3.02428700278495
-0.403516808321434 -4.77743038964582
-8.58481891705131 9.67828547455857
-8.54886807094114 10.0757008295322
-6.83737654692956 6.0119506219402
3.72566956486485 9.26724510919466
-7.26998391248491 -3.58547567732591
-8.76287126419787 -2.95052463244751
-4.65198316714253 8.47093498954825
-0.727585625549401 -4.88892509963737
-1.7095291646355 -5.68867384139612
-7.77658929011877 10.1920890272068
-6.87868402121329 -1.11466540452051
-6.05072238842181 13.5091492188844
5.20398870853291 3.49303481861427
-3.18776789777845 -6.04081717157071
-2.83641178021261 -4.89712864251166
-9.09653762128309 -2.49088233535179
-4.97126271866802 -3.54437387749223
-11.418078985264 -3.2588092251506
-2.72435713288271 -5.95710327253504
-0.990315347568432 -2.92603374536487
-11.1808705578318 9.14967020382316
-4.09359779848264 12.653290655216
-10.2696559013988 8.72755052086235
-5.73245469775497 15.962094971202
-6.32650755643496 8.53547314251305
-7.51872341034488 -6.22288759092057
-8.67921722558871 -4.05352991769588
-4.69380797472368 -2.49901551989143
-9.03018381820944 10.5883941350471
-6.87752955576601 8.60649451042678
-7.24328182408652 -2.76549412958569
5.6377851856 4.40221184707375
-3.45801563094581 -2.0242884652801
-7.232068470035 -5.89316385653437
6.58336697910772 -0.61979417355729
-6.583322430825 9.54460126019768
5.32542013209072 3.30852372051122
-5.34967324880005 -3.28313034790846
-5.83421543431771 11.8494468701537
-13.9901196702157 -1.51669820696451
-6.59947563953023 -5.04839729844785
4.94611416595915 1.49474503017338
-9.08086399993869 11.6967729382392
-5.83324261944509 -1.94158532503393
-6.3387252875585 -2.41351212877397
-5.82500595894702 -3.96975686106489
-4.08451749547138 11.0032047534505
-11.4816978464506 -4.80720911891622
-9.39580903621079 3.63124434976053
6.55076185698467 6.2815850234127
5.88576238950471 6.57126582861746
-5.70063596164907 -5.30743230040614
-2.86902995991463 13.3118870557429
