x1 x2
16.5447307273534 13.3534313282774
-3.95805479304436 1.54813738933907
8.17331110015295 5.74302365059813
9.04418168144547 4.6547212170069
-1.01680233477847 -0.605833502384955
6.83329691960649 1.31305454538475
4.7771355291827 1.08110863564328
7.54285899344736 -0.717254958032282
-0.431479357294038 0.115300073058115
11.9172473211913 7.94313699818247
5.82725234697881 2.11870731742465
12.4406827848449 6.23298664793148
-3.74370050229333 -6.46301953942648
9.28848489968265 3.71066669392833
-2.62031425875878 0.293863469915333
-7.23645682867268 -1.99066344830219
1.24222606354384 3.86922524599124
2.64102421749918 2.95929807307255
4.23951259629446 1.42609188837134
-8.57543600633526 0.493363352330875
-3.25782897552448 8.43390423016974
9.94683601179642 11.0134132448755
3.81650475650124 2.07038200121605
13.6725940468281 13.1569376529017
1.6598000097579 4.81975525296648
-1.66082151541386 0.863724561846591
-2.75494874408866 8.45621106525028
12.0494068907776 11.1481043779419
3.94759549432404 4.36578270880333
16.1092462450275 4.07947870231746
3.03306074743296 4.47743265386669
-0.236916310832439 4.29634095103634
5.00706458993134 1.43414086599145
-3.30669140108065 9.08321121817414
0.25132651647277 5.1917598287974
3.59184082356547 4.53778743375954
2.26155326184518 2.12796440217628
-7.52832326116449 -2.45445940847096
17.2463247760474 5.65855345774168
-3.16487602239237 2.75173866830039
3.03058585800059 4.13803454429458
10.9282491506596 3.31347358827496
16.2809794837217 4.25183201107181
-2.06507994898418 10.57139923159
-5.85291857574025 -1.86411707964749
-3.96209455992431 -2.267421106224
3.46782937677018 4.97726441542244
1.29016506004606 1.35367789514761
12.4756673447676 6.09390782520854
-3.40637565612534 -2.74398109233403
11.9577662590898 5.59091196934568
10.9756652334936 8.0483160745469
-6.35274706103959 -1.05429359316905
-3.43656011786004 1.93702185034293
14.1981486860604 15.4582191449766
-5.23058248194842 3.46379996012416
-0.207916880558522 0.531508617901526
4.0843290498404 6.90854497074463
15.05256436438 6.05793830733988
-2.46251660435884 -8.89786189167164
-3.00631001924304 3.55330451868298
15.7769612926086 11.0527162366554
-0.330081886272748 -0.26642649133787
-3.36309549468611 -1.20111849422764
14.7880792212907 4.59455415188673
3.11256003187934 3.35126420604094
5.52311372870081 2.34602299166445
-6.78195320980889 -2.66865782046309
5.35128580089229 0.668754652979601
4.00028365263905 -0.404059271425539
6.94747655878817 1.44861155684148
-10.1431660142074 -3.38530338222948
-7.66374195525281 7.7978358213372
4.79861530113949 -0.162412695170123
-9.07225696392504 0.0457073797582668
